Name,date,headline,source
MSFT,2013-08-06,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-07,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-08-08,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-08-09,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-12,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-08-13,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-14,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-08-15,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-08-19,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-20,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-08-21,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-22,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-08-23,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-08-26,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-27,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2013-08-28,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-08-29,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-08-30,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-09-03,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2013-09-04,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2013-09-05,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-06,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-09-09,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-10,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-09-11,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-12,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-09-13,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-16,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-09-17,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-18,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-19,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-20,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2013-09-23,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-09-24,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-09-25,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-26,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-27,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-09-30,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-01,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-02,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-10-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-07,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-10-08,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-10-09,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-10,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-10-11,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-14,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-15,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-17,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-18,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-21,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-22,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-10-23,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2013-10-24,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-10-25,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-10-28,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-10-29,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-10-30,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-10-31,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-01,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-05,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-06,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-11-07,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-08,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-11,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-12,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-13,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2013-11-14,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-15,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-18,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-19,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-20,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-21,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-22,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-25,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-26,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-11-27,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-11-29,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-02,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-05,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2013-12-06,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-09,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-10,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-11,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-12,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-13,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-17,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-18,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-19,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-20,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-23,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-24,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-26,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2013-12-27,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2013-12-30,MSFT trades flat as investors await catalysts,price_proxy_fallback
MSFT,2013-12-31,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-02,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-01-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-01-06,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-01-07,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-08,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-01-09,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-01-10,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-13,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-01-14,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-01-15,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-01-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-17,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-01-21,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-01-22,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-01-23,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-24,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-01-27,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-01-28,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-29,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-30,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-01-31,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-02-03,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-02-04,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-02-05,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-02-06,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-07,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-10,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-11,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-12,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-13,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-14,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-18,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-02-19,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-20,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-21,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-24,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-02-25,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-02-26,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-02-27,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-02-28,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-03-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-03-05,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-06,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-03-07,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-10,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-11,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-03-12,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-03-13,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-14,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-17,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-03-18,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-03-19,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-20,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-03-21,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-24,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-03-25,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-26,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-27,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-03-28,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-03-31,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-01,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-02,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-04,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-04-07,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-08,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-09,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-10,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-04-11,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-14,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-15,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-17,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-21,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-22,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-23,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-24,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-25,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-04-28,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-04-29,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-04-30,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-01,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-02,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-05,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-06,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-07,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-08,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-09,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-12,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-13,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-14,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-15,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-19,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-20,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-21,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-22,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-23,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-27,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-28,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-05-29,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-05-30,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-02,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-05,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-06-06,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-09,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-10,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-11,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-12,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-13,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-17,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-18,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-19,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-20,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-23,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-24,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-25,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-26,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-06-27,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-06-30,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-01,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-02,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-07,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-08,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-09,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-10,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-11,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-14,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-15,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-16,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-07-17,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-18,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-21,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-22,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-23,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-24,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-25,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-07-28,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-29,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-30,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-07-31,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-01,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-05,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-06,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-07,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-08,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-11,MSFT trades flat as investors await catalysts,price_proxy_fallback
MSFT,2014-08-12,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-13,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-14,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-15,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-18,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-19,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-20,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-21,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-22,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-25,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-26,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-27,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-08-28,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-08-29,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-02,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-09-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-09-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-05,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-08,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-09,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-10,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-11,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-12,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-09-15,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-09-16,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-17,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-09-18,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-19,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-22,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-09-23,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-09-24,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-25,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-09-26,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-29,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-09-30,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-01,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-02,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-03,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-10-06,MSFT trades flat as investors await catalysts,price_proxy_fallback
MSFT,2014-10-07,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-08,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-10-09,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-10,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-10-13,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-14,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-10-15,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-16,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-17,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-10-20,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-10-21,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-10-22,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-23,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-10-24,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-10-27,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-28,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-10-29,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-10-30,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-10-31,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-03,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-05,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-06,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-07,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-10,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-11,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-12,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-13,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-14,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-17,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-18,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-19,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-20,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-21,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-24,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-25,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-11-26,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-11-28,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-01,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-02,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-03,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-04,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-05,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-08,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-09,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-10,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-11,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-12,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-15,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-16,MSFT drops sharply amid risk-off sentiment,price_proxy_fallback
MSFT,2014-12-17,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-18,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
MSFT,2014-12-19,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-22,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-23,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2014-12-24,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-26,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-29,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-30,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2014-12-31,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2015-01-02,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2015-01-05,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2015-01-06,MSFT slips slightly with mixed market mood,price_proxy_fallback
MSFT,2015-01-07,MSFT edges higher in cautious trading session,price_proxy_fallback
MSFT,2015-01-08,MSFT rallies strongly as market sentiment improves,price_proxy_fallback
